289,2021214136,\N,第六节课采取线上授课模式，第一节课简单讲了一下远程学习的相关内容，包括远程学习的优缺点和有关技术等内容。之后我们复习了前三章的内容，主要就是为了准备下一节课的主要活动——题目抢答。在第二节课上老师发布的问题都是英语，这对我造成了一些影响，而且有的同学确实很厉害，答得又快又对，在体验这个项目的同时，要通过这些题目进一步巩固所学知识，做到学有所得，学有所用。,第六节课-远程学习与题目抢答,2022/10/7 19:18,,,,,,,,
290,2021214181,\N,远程学习的优点是安排灵活，打破时空距离。缺点是互动低，学生容易走神和把握不了学生的学习状态。疫情发生时我高二，那段时间封在家中，也算远程学习了。但那段时间我的学习效率奇低，所以我对远程学习的印象一般，主要是我那时候自律能力不高，志向也不够远大所以动机也不高。而这次的远程学习，我感觉有时候远程学习对老师的声音和口音要求很高，声音好听的，温柔的，听的意愿就高，如果老师有口音，严重的话这节课就会听得很难受了。,2022.10.6第六节课反思,2022/10/7 19:47,,,,,,,,
291,2021214193,\N,本次课我们了解了系统整合教学技术和媒体的ASSURE模式，该模式分为学习者分析、陈述教学目标、选择教学方法媒体和材料、使用媒体和材料、要求学习者参与、评价与修正六个方面，其中让我一项最深刻的是在陈述目标目标阶段，ASSURE模式为我们提供了ABCD模型，要求阐述教学目标是要确定教学对象、行为、条件、程度四个方面的内容，为师范生日后的工作提供了很好的范式。,第五次课,2022/10/8 10:08,,,,,,,,
292,2021214193,\N,本次课我们体验了远程教学的课程模式，教师先为我们讲述远程教学的相关知识，休息十分钟后，我们就开始了紧张又有趣的抢答环节。在本次学习中，我体会到了同步在线课堂和合作学习相辅相成的教学模式，线上学习可以跨越时空，使得不同地方的同学能够聚集到一个课堂上学习，非常有趣。抢答时，我们也有明确的任务分工，一人刷新网页，一人回答，其他人共同思考结果，合作默契。但是和教师的交流较少，线上交流的感觉和线下面对面交流的感觉还是不一样的，并且没有老师的监督，学生缺乏自律。总之，虽然远程教育需要学生很高的自律和教师强大的教学功底，但是它可跨越时空距离，实现学习资源的共享与开发的优点也不容忽视。,第六次课,2022/10/8 11:16,,,,,,,,
293,2021214167,\N,"  远程学习 优点：为不同教育水平的地区提供相同的资源，保证资源共享；学生有时可以与没有面对面的专家交流想法，进行沟通交流；可以为没有机会到学校（or其他地方）学习的学生提供上课的机会，有利于学生学习；学生可以获取更多最新信息以进行学习。
                                                                                                                                    
    缺点：成本高；对没有技术经验的老师不友好；学生无法判断网上信息的正确性；学生易去网上搜集解题视频、问题答案观看、抄写而不自己思考，影响学生思维发展和学习能力的提升。
                                                                                                                                    
  经历：高三时学校（or教育局）试图请专家给成绩较好的同学补习数学最后两个（or一个）大题最后两问的答题技巧、物理难题的讲解以及语文作文、阅读能力的提升，由于疫情和时间原因，专家在其中一个学校当面授课，其余学校在大礼堂进行网上授课（网课，大屏幕投影），感受是因为每个人的想法都不一样，困惑的地方有细微的差异，专家不一定能全场顾及到没有面对面的同学，网上授课的同学更像是旁观者，没有融入屏幕里的课堂氛围；镜头随专家走动而变化，有点晕（摄像投影到大屏幕上后不是很清晰）。但后来专家在家（or工作地方）上网课后的感受就比较良好，因为专家面对的都是电脑里的学生，学生面对的都是专家的屏幕共享，就没有什么顾及不到的问题了。",第六课远程学习,2022/10/8 12:20,,,,,,,,
294,2021214191,\N,"那我就结合我们上节课以腾讯会议的形式进行教学技术与媒体课程的亲身经历，来说一说远程教学利与弊吧。首先，好的方面就是它突破了教学的时空，学生不必全都集中于教室，只要打开了腾讯会议，就可以即时即地的进行课程学习。但虽然老师也在线上进行讲授，学生更加要自主学习，线上上课的话，老师没法随时监督，所以学生得有自觉性，这算它的一个弊端。
还有一点就是学习体验，或许有的人喜欢一个人安静的学习，有的人却喜欢同伴间的交互。当进行远程教学时，同伴间的交互、情景式的教学模式普遍会减少。",远程教学的利与弊,2022/10/8 12:57,,,,,,,,
295,2021214131,\N,"在学习了远程教学这一块，远程教学是很贴近我们的生活的，在现在的教学应用中，也是比较广泛和常见的，同时，我们也很清楚，在远程教学有益处也有弊端
1.通过远程教学，是教师和学生建立联系，开展教学活动，可以通过在线讨论，在线抢答等环节增强学生的学习兴趣
2.适应时代要求，在现在疫情的情况下，远程教学给我们的学习带来了很大的益处
3.随时随地学习，突破了时间和空间的限制，通过远程教育学习者和老师可以在不同的地方，传达学习内容，这样在面对突发情况下，我们仍然能够进行有序的教学
远程教学的弊端
1.对于偏远地区来说，存在一些问题。在疫情刚开始的时候，我们都不能够去学校上课，那个时候也开始了线上教学的模式，那是我第一次线上上课，由于地方偏远，设备不先进，我们当时的线上开展并不是特别的顺利，比如声音模糊，技术不过关，线上上课效率低
2.远程教学的效率问题，就跟我自己线上上课的情况来说，因为看不到老师，所以有的时候可能不会很专注，拿着手机不一定在听课，所以线上上课的学习效果会比较低",远程教学的利与弊,2022/10/8 13:27,,,,,,,,
296,2021214195,\N,这次课程我们学习了ASSURE的学习模式，知道了每个字母所代表的含义，具体的意义，在课程中，我们通过实验和讨论运用了具体的识记，应用，分析三个层次的教学目标，希望以后也能运用到。,第五次,2022/10/8 16:55,,,,,,,,
297,2021214195,\N,这次课程我们是采用的线上教学，非常新颖，课堂上老师先讲授了远程学习的优点和缺点，和远程学习所运用得到的技术，最后一节课我们运用了云课堂进行了紧张激烈的线上抢答活动，让我更加深刻的理解到了线上学习的有趣和益处,第六次,2022/10/8 16:58,,,,,,,,
298,2021214132,\N,远程学习不同于传统的学习模式，它不需要老师和学生面对面教学，而是可以通过腾讯会议等平台远程接收学习内容，突破了时空限制。这种新型的学习模式通过在线课程，视频录像，视频会议或任何其他音频视频技术媒介接受教学，更加灵活方便。但是这也会产生很多新问题，老师不能够及时得到学生的反馈，不能很好地得知学生对知识点的掌握情况；这也对学生的自主学习能力提出了更高的要求；一些平台还存在不稳定的情况。我觉得可以把远程学习和线下学习的优点结合起来，增加学生的学习方式，更好地满足个性化学习。,远程学习,2022/10/9 9:39,,,,,,,,
299,2020213220,\N,"这节课我们学习的是远程学习，上课也是通过线上的方式，现在信息技术发展很快，远程教育也成为了我们学习当中重要的一部分。在高中的时候，因为疫情原因，我们也有过这样远程学习的经历。当时使用的是钉钉，老师通过开视频会议的方式给我们上课。我觉得远程学习在类似疫情这样的情况下是一种很好的学习方式，在无法去学校的情况下还可以进行学习，时间和地点都不会被限制，非常方便。远距学习给我们提供了很大的便利，使用了一些新媒体新技术，可以提升学生的学习兴趣，还提供了一些我们平时无法获得的学习资源，并且现在信息技术比较发达，让老师和学生之间的互动更加方便。但是进行远距学习需要一些技术和设备的支持，在一些比较贫困地地区可能会受到限制无法开展，在这种情况下的学习体验可能并没有真实上课那样好，而且学生自己本身需要有学习意愿才会有效，而且可能因为教师学生不在同一空间，教学质量或许不是很好。
",第六章,2022/10/9 10:44,,,,,,,,
300,2021214189,\N,第五周课学习的是系统整合教学技术和媒体的assure模式，了解了迪克凯瑞模式，肯普模式和addie模式，教学目标要分为创造，评估，分析，应用，理解和识记六个方面来考虑。,第五周反思,2022/10/9 14:15,,,,,,,,
301,2021214184,\N,"远程学习的特点：1.学习者与教师分离2.有组织的教学计划3.电信媒体4.双向沟通
必要性：1.满足无法参加校内课程的学生的需求2.让本来无法获得的外部资源参与进来3.将不同社会，文化，经济和经验背景的学生联系起来
支持远程学习的技术：1.收音机2.音频电话会议3.视频电话会议4.电视
远程学习的利与弊：利：1.解决了无法去学校上课的问题，高中时遭遇疫情，无法去学校，因为有远程学习，我们得以能够在家学习2.能获得许多学习资源，网上有许多学习资源，在自己上课没听懂时，可以在网上寻找对应学习资源
弊：1.如果学习者自控力差，可能会沉迷网络，影响学习2.远程学习与真实课堂不同，学习者可能会出现学习投入度不高，学习兴趣低的情况",远程学习,2022/10/9 16:50,,,,,,,,
302,2021214188,\N,本节课采取了“远程学习”，区别于以往的传统的面对面教学，在这种新的学习背景/环境下，学生可以在任何地方进行学习，比如教室、图书馆、食堂、宿舍等等；可以通过通讯工具自由地交流；可以充分利用音频、视频等网络资源学习······通过本节课学习，我了解到远程学习的策略和方法包括信息的呈现（可采取老师讲授、学生阅读文本、图像、音视频等），有反馈的练习（可采取提问、讨论、测试、小组活动等）和资源获取（可采取打印、数据库获取、图书馆获取等）以及现代支持远程学习的技术。上高中时疫情期间无法返校上课，我们就采取了远程学习的方式，有利也有弊，其利在于可以减少通勤时间（直接打开电脑或手机的软件就可以开始上课）、自主分配利用时间进行学习（比如如果我觉得老师所讲的内容过于简单或者我已经掌握，我可以选择不听本节课，而把时间利用来学一些我还没弄懂的知识）、自由在网上获取学习资源进行补充学习（比如在课下借助b站等平台资源帮助自己理解一些重难点）等，其弊在于长时间使用电子产品对健康有一定损害、可能养成对电子产品的依赖性、自律自觉性不好培养（比如会忍不住和同学聊起天来或者去做其他与学习无关的事情）等。,6,2022/10/9 17:00,,,,,,,,
303,2021214392,\N,这节课由于病假未参与，课下问的小组成员上课内容。对于这种课堂录播和PPT加授课模式教学我抱有很大的好奇心，还有第二节课的腾讯会议加云课堂发帖形式，都是比较能调动学生参与度的教学模式。,第五次反思,2022/10/9 17:02,,,,,,,,
304,2021214144,\N,现时代教学有多元化趋势，从较大的角度上看有“以教师为主”和“以学生为主”两种模式，以讨论，演示，辅导，模拟等方式组成，有面对面教学，传统教学以及远程教学等方式，促进了学生多元化学习。,学习环境与教学策略,2022/10/9 17:25,,,,,,,,
305,2021214150,\N,"这节课我们通过特殊的方式学习知识——通过远程学习来学习远程教学。通过这堂课的学习，我认为所谓远程教育就是借助媒体技术和各种教育资源来打破时空对教育活动的限制。远程教育是相对于课堂面授而言的,在师生异地的条件下向学生提供学习机会的教育形式,是一种教育形式。它强调时空分离和媒体教学。在当今社会，疫情成为了学生学习的最大绊脚石，疫情让我们无法与老师在教室里面对面教学，但我们不能因此而停止教育，所以远程教学可以因各种原因不能接受传统面授教育的人提供受教育的机会。现代远程教育是时代的需要，它作为一种适应“终身教育”需求的新型教育模式，是以网络传递为优势，以开放性和多媒体化为教学特色，以最大限度地满足社会各界求知需求为目的。现代远程教育结合文本采用图像、音频、视频和虚拟显示技术传递教学内容，同时采用多种技术实现的因特网和供学习者使用的资源库，实现了教与学之间的交互性，使学习由被动变为主动，由客体变为主体，由指导变为主导，由学会变为会学，由学校选择学生变为学生选择学校、选择专业、选择教师、选择学习内容、选择学习进度。
",第六堂课后的反思,2022/10/9 21:27,,,,,,,,
306,2021214138,\N,"今天我们具体解释了“系统整合教学技术和媒体的ASSURE模式”。A：Analyze Learners;
S：State Objectives；S：Select method,media or materials；U：Utilize media and materials；
R：Require learner's participation；E：Evaluate and revise.在每一个板块中老师也举了具体的例子来帮助我们理解，也让我们进行尝试，比如在陈述教学目标板块中，我们可以通过界定不同等级来确定自己的教学目标。",第五节,2022/10/10 11:04,,,,,,,,
307,2021214138,\N,今天的课堂有一定的不一样，我们采用了线上的教学方式，老师在会议中进行PPT的讲解，之后，我们进行了激烈的抢答环节。相比于线上学习，我还是更喜欢线下能够和老师面对面进行交流互动的教学方式。线上的教学会让教师不清楚学生的学习状况，不能及时得到教学反馈，教学效果会响应下降。在抢答环节，我们小组在一起进行抢答，虽然没有拿到第一，但是这样在一起激烈的氛围很能带动学习积极性。,第六节,2022/10/10 11:10,,,,,,,,
308,2021214160,\N,"这节课我们通过线上上课的方式进行学习，前三十分钟老师对远程学习进行讲解，后面的课程则针对前面学习内容进行小组抢答测试。
利：1.培养学生自主学习的能力。
2.打破空间交流上的界限。
3.突破年龄限制。
4.教学管理具有人性化。
弊：1.发展不平衡。一些贫困地区无法进行远程学习。
2.教学资源重复。
3.教学缺少多样化。",远程学习,2022/10/10 17:16,,,,,,,,
309,2021214152,\N,"
我曾有幸在高中时参与了一次特殊的远程教学。当时我们校长联系了我们省最优秀的名校之一并取得了参与课程的机会，即他们线下授课，我们线上同步听讲。当然除了我们学校还有至少6个学校一同听讲，所以这算是我接触的最早的远程教学。
利:1.授课时间空间的限制缩小，教学范围扩大。
2.利用网络和多媒体技术传播教学内容，改变了传统的以教师和教材为中心，发展为以学生为中心，从侧重于“传道、授业、解惑”的重“教”转变为以“引导、指导、辅导”的重“导”以及“帮助、协助、支助”的重“助”
3.远程教育可以培养学生自主学习的能力。

弊:1.减少了与人群直接接触，减少了教师与学生的直接互动。
2.对技术的要求很高，比如我高中的时候，经常因为网络不稳定导致课程很卡。
",请结合自身的经历说明远程教学的利与弊,2022/10/10 22:08,,,,,,,,
310,2021214175,\N,"一.优点：
1.我认为远程学习可以培养学生的自主学习能力，在远程学习的环境下，因为学生和老师在地理环境上是分离的，所以学生需要自己约束自己，而且需要自己去解决学习中的有些问题，这可以使学生的思维更加活跃，并且激发学习的兴趣。
2.可以发展学生的个性，因为远程学习的时间和地点比较自由，学生可以自己支配学习，强调学习者个体的作用，所以学生可以进行一个个人创新，由此增强思维灵活性和思维表达新颖性。
二.缺点：
1.远程学习缺乏情感间的交流。当教师与学生面对面时，存在着潜在的情感交流。特别是一些优秀的教师诙谐幽默的授课形式不仅能激发学生浓厚的学习兴趣，而且使得学生因此加深记忆，以至终身难忘。当使用网络课程进行学习时，学生面对的是一个冷冰冰的机器。
2.网络课程的学习容易使人产生疲劳。眼睛长时间盯视屏幕会带来视疲劳；使用终端时，身体的固定、姿势加上有时枯燥的学习内容不仅影响学习效果，而且往往是大家放弃网络学习的主要原因。并且人们已经习惯了传统的上课听讲，下课思考的，这种习惯会对网络课程学习产生抵触情绪。尽管多媒体课件具有丰富的表现手段，人们也需要一个适应和接受的过程。",远程学习,2022/10/13 9:12,,,,,,,,
311,2021214143,\N,这节课老师讲述了技术与媒体的定义。在进行了上节课关于技术与学习的辩论后，再学习技术与媒体，我对这两者都有了更深入的理解。技术是一种过程。在实践过程中，系统地运用科学或其他有组织的知识的过程。媒体则是一种承载信息、传播（或交流）信息的手段。屏幕是一种媒介，但是屏幕上的文本是媒体。,第四次课,2022/10/13 10:57,,,,,,,,
312,2021214169,\N,这节课采用了线上教学的模式，并以在线上抢答的方式帮助我复习了前三章的主要内容。,第六节课,2022/10/13 12:40,,,,,,,,
313,2021214141,\N,上节课我们进行了远程学习的探讨，远程学习可以跨越时间和空间进行教学活动，但是远程教学由于没有约束，容易使学生注意力分散，从而降低学习效率。在采用远程学习的时候，要考虑到实际情况，判断是否需要进行远程教学。,远程学习,2022/10/13 12:51,,,,,,,,
314,2021214155,\N,这节课我们主要学习了远程学习，因为内容比较有趣 老师也特意让我们上网课，体会了一次远程学习的特点。我觉得远程学习虽然方便，但是还是存在许多问题需要我们去解决。比如师生交流就是一个很大的问题。,第六讲,2022/10/13 13:13,,,,,,,,
315,2021214182,\N,"在本节课中，我学习了远程学习的相关概念，也意识到了远程学习开展的意义--满足无法参加校内课程的学生的需求；利用无法获得的外部资源；联系来自不同社会、文化、经济和经验背景的学生。远程学习中，需要注意信息呈现的方式，带有反馈的练习以及可获得的教育资源，只有充分地准备了相应的策略需求，才能够把远程学习的优势发展出来。当然远距离学习也要一些缺点，比如说成本高，对老师的要求高，限制多，缺乏质量的把控等等，所以是否运用远程教学，需要进行多方面的考量。之后，我们又在云课堂进行了小组抢答环节，其实时间很短，但是我们组的成员在这个过程中都特别紧张和激动，这种学习方式很大地提升了我们的学习兴趣，也促进了我们对知识的吸收。

",6,2022/10/13 22:14,,,,,,,,
316,2021214180,\N,关键概念不能只通过它的中文翻译来理解，比如单看presentation和demonstration的中文含义很难理解两者的区别，并且二者本身就是近义词。通过学习课本上对概念的解释和聆听别的小组对于概念的分析，我才渐渐明白了二者的不同。presentation偏向于教师进行知识的传播，类似于演讲。而demonstration偏向于教师亲自去示范一些内容，比如实验过程。这两种教学策略都是以教师为中心的，并且是我们日常学习时经常经历的。二者各有其优缺点，可以根据不同的教学内容和教学目标进行选择。同时我个人认为虽然这两种是以教师为中心的，但是有时候也可以让学生成为主体，这有点类似于翻转课堂。比如可以让学生进行presentation和demonstration。学生进行presentation可以表达自己的想法和观点，并且学生在准备过程中，可以加深对知识的印象和理解。而学生进行demonstration可以培养学生的表达能力，同时教师可以对学生的表现做出针对性的评价。,第七次课（10.13）,2022/10/13 22:32,,,,,,,,
317,2021214149,\N, 这章的关键知识点是21世纪的学习环境和学习策略。21世纪，变化无处不在；技术进步、全球化经济正在改变21世纪的职业性质和工作场所，需要沟通、非常规技能（如抽象推理、合作技能）和分析技能的工作越来越多。这其实给我们提了一个醒：在这种背景下，我们尤其要培养分析和解决问题的能力，逐步提升自己的适应能力，保持积极的、良好的态度，不断拓宽自己的眼界，敦实自己的素养，从而更好地适应这个变化的世纪。,第七周反思,2022/10/31 14:31,,,,,,,,
318,2021214167,\N,老师将学习环境的三个视角（即学习环境的组成）展开描述，包含两类教学策略、5种学习情境和技术、媒体、材料的整合，老师通过分配上周作业照片让我们明白，一种学习环境可以进行多种学习情境，比如说有多媒体的教室既可以面对面教学，可以远距离学习，也可以混合教学。第二节课的小组讨论显现了以学生为中心的教学策略中的讨论与协作学习，通过小组讨论“问题求解”的优点缺点、举例，让我们更好的理解了其定义，加深了理解。,第七课,2022/10/14 12:29,,,,,,,,
319,2021214192,\N,这节课我们学习了21世纪的学习情景，有面对面、远距离学习、混合教学、独立学习和非正式学习五类学习情境，还有这些学习情境的例子以及一些我们学校的关于这些情境的图片，例如远距离学习的例子有专递课堂。还学习了以教师为中心的教学策略和以学生为中心的教学策略，然后我们分小组进行了讨论，我们小组讨论的是基于问题的学习，通过讨论了解了它的优缺点，它可以让学生更投入，让学生将knowledge和skill练习起来，但同时它也比较耗时，这个问题也比较难以提出，在使用时要慎重考虑。,第六章,2022/10/14 15:38,,,,,,,,
320,2021214132,\N,在这节课之前，老师让我们收集了校园里的学习环境，我们组主要收集了图书馆、教室、自习室这些常见的学习环境，后面在上课时发现有同学找到的小广场的树荫处也可以是一个人读书学习的好地方，我认为自己还是要拓宽思维。上课时我们小组讨论了“游戏”这种教学策略的利弊，好处就是可以吸引学生的注意力，提高学生的学习兴趣和参与度，并且游戏的形式多样可以应用到不同的学习环境。但是游戏也会导致学生只记得游戏内容，对学习内容知识点印象不深刻，使教学的重点偏移，学生也可能会过于注重游戏结果，忽略游戏只是一种学习方式，其最终目的是学习，而且游戏花费的费用和时间成本会比较高，难度也不容易把握。所以老师在选择游戏作为教学方法的时候一定要考虑结合各个因素，不能本末倒置忽略教学重点。,教学环境和教学策略,2022/10/14 17:17,,,,,,,,
321,2021214194,\N,我感触比较深的远程学习是在20年初，疫情刚刚爆发，那时候我正在读高二，整个高二的下学期就一直是在上网课，前后持续了有四五个月，直到高三高考完我们才回学校正常上课。学校当时统一使用钉钉平台进行授课，班主任要求我们每天早读要打卡，他也会去核查每节课堂我们听课的数据，看你有没有来听课，看你这节课听了多久，就觉得他很忙特别忙。刚开始那段时间，很多老师因为条件设备等各种原因都不能给我们上课，很多课堂都只有一个老师来讲，如果不是我们自己班上的老师，会觉得很难适应老师的授课方式。讲课过程中也总是会有一些问题出现，比如老师的网断了，老师的麦没声音我们听不见，还有我们有时候会被老师点名回答问题，但可能那会你没有在认真听课，不想跟他连线，事后我们就找借口说当时网不好掉线了，现在想起来还是挺对不起老师的。上网课的那段时间其实对于我们学生来说我觉得真的挺快乐的，老师并不知道你在屏幕那边在干什么，就真的很水，但其实我们也浪费了很多很多时间，如果我们的自制力不够对自己要求不够高，上网课你基本上就学不到什么东西。对于我来说，我可能还是更喜欢传统课堂的授课，能跟老师进行互动交流，跟同学们待在一起也觉得更有学习氛围，而远程学习的方式我觉得还需要一定的时间去改变它的教学模式，从而达到更好的教学效果。,第六周反思,2022/10/14 18:21,,,,,,,,
322,2021214194,\N,这节课老师带我们学习了“21世纪的学习环境”专题。学习环境分为三种视角：教学策略、学习情境和整合。学习情境常见的有\Face to Face\"\"Distance Learning\"\"Blended Instruction\"Independent Study\"\"Informal Study\"五种。教学策略从教师和学生两个角度展开，教师主要是演讲、示范、练习和辅导这四种，学生主要是讨论、协作学习、游戏、模拟、发现和问题求解这六种。尽管教学策略多种多样，但并不是每一种策略都有极大的适用范围。例如教师辅导的教学策略更适合阅读、算术相关的学习，教师演讲就更适合读书、听磁带、看录像等。学生教学策略的优缺点也是大有不同，例如讨论能在一定程度上提高学生学习积极性，但同时也容易扰乱课堂秩序；模拟则能提供一个更加真实的平台供学生学习，但同时也存在一定的危险性。",21世纪的教学环境,2022/11/11 20:45,,,,,,,,
323,2021214179,\N,这节课上，我学习了有关于学习环境的知识，其中重点学习了五种学习情境。在学到的五种学习情境中，最让我感触颇深的是非正式学习。这种学习情境是学生无意识中进行的学习，比如说在参观博物馆时，我们看着这一件件文物，不仅感受到历史的厚重，也学习到不少历史知识。这就是一种非正式学习，因为我们起初去博物馆的目的是为了放松，而不是为了学习。这让我想起我平时看小说的时候，我的目的是为了放松，但是我在昨天的时候看小说时看到一种手术，名为冰锥额叶切除手术，小说里说这个手术曾获得诺贝尔医学奖，被成为诺奖的耻辱。我就很好奇这个手术是怎么执行的，于是我就上网搜索这个手术，然后我就知道了为何这个手术现在是被禁止的。我想，这应该也是一种非正式学习。在课上，我还和我的组员讨论了演讲（presentation）这种教学策略的优劣，也倾听了其他同学的发言，对这一个知识点有了更为深入的了解。,2022年10月13日第七次课,2022/10/14 21:20,,,,,,,,
324,2021214161,\N,"本次课，介绍了21世纪learning environment components,主要分为三部分：instructional strategies,learning context,integration.其中教学策略包括以学生为中心和以教师为中心，学习情境包括face-to-face，distant learning，blended instruction，independent study和informal study，整合包括technology，media和materials.（并根据学生搜集到的学习场景，进行了理解的小练习），后面以小组为单位对types of learning strategies的十种类型进行了讨论分析，并进行了四个小组的展示分享。",第七讲,2022/10/14 23:04,,,,,,,,
325,2021214159,\N,学习环境由三个部分组成：教学策略、学习背景、技术媒体材料的整合。不同的环境适合不同的教学背景，有的环境可以支持多种类型的学习，比如像室外就可以支持混合式教学、远距离学习、独立学习和非正式学习，但是有的环境只能支持特定类型的学习，比如图书馆就只支持独立学习。不同的教学策略也有不同的利与弊，我们要合理选择。,学习环境,2022/10/15 8:49,,,,,,,,
326,2021214195,\N,这次课程老师让我们在线下各个小组收集了不同的学习环境下的照片，并且在课堂上让我们对不同德环境适合怎样的学习进行了分类，后面每个小组讨论不同学习的优缺点，我们小组分到了合作学习，我们小组讨论和网上查找资料后完成了任务并且在课堂上进行了分享，收获颇多。,第七次,2022/10/15 10:25,,,,,,,,
327,2021214193,\N,本次课我学习了学习环境的三种视角、五种学习情境、两类教学策略。其中三种视角主要包括教学策略（教师为中心、学生为中心）、学习情境（面对面学习、远距离学习、独立式学习、非正式学习、混合式学习）、整合（材料、媒体、技术）三种。上节课老师布置了搜集学习情境的作业，我认识到原来学习可以发生在很多的场合，不同的学习情境学习的特点不同，比如面对面学习适合交流讨论，独立式学习适合独自看书学习等，我们需要找到适合的学习方式和情境，才有利于学习的发生。,第七次课,2022/10/15 11:07,,,,,,,,
328,2021214161,\N,这节课复习了上节课所学的教学策略，后又详细讲了上节课所讨论的四种以教师为中心的教学策略。在经过后六种以学生为中心的教学策略的讨论总结进行了详细学习，包括优缺点及如何改进等。还进行了根据学习情境进行了教学策略的分类。,第八讲,2022/10/28 15:16,,,,,,,,
329,2021214161,\N,"学习空间的学习，首先是学习空间的设计，包括形状，位置，形式，桌椅，插线板，不同空间，投影，电脑等的设计。
技术支持下的学习空间：
秧田式（教师为中心），混排式（大多数），电脑与常规教室的混合（选择性，独立or合作），数字学校教学联合点（多虚拟）（多媒体课堂，同步互动专递课堂，同步互动混合课堂），虚拟录播室（PPT制作留白~主讲人），例：教资面试培训之礼仪篇
技术支持课堂深度互动：
技术使用与学生中心四维图，
支持：学习创造性，学生动起来，学习真实性（3D打印（语言，触摸），数字投影仪，地面互动地理学习，书本活起来了，互动桌，内容感应浏览台）
基于元宇宙的学习空间构建：
元宇宙定义：元宇宙尚未有一个公认的界定，通常认为它是整合多种新一代智能技术而产生的、新型虚实相融的互联网应用和社会化形态。
元宇宙涉及技术：六大技术架构（区块链技术，人工智能，云计算，边缘计算，网络技术，物联网技术，脑机接口，数字孪生技术，全息投影等）
元宇宙教育应用场景：学习空间
元宇宙教育应用优势：（与虚拟现实相比）群体交互，参与体验等",第九讲,2022/10/28 15:22,,,,,,,,
330,2021214180,\N,之前一直听说过VR技术，但是自己从来没有亲自试过。在本次实验中，我第一次真正接触到了VR技术，使得VR技术不只是存在于我的想象中。但是有点可惜，因为我的电脑无法登录上网站，我在课上浪费了大量时间进行尝试都无果。之后我又尝试了不同浏览器依旧无效。这使得我一度十分沮丧。幸好我的朋友的电脑可以正常使用该网站，因而我借用她的电脑完成了实验。在这次真正接触了VR技术以后，我对VR助力教学有了更直观的体会。比如，VR的技术可以将一些抽象复杂的模型具体化、形象化，学习者可以通过电脑、眼镜和头盔等设备进行体验、观察和学习，从而获得更直观具体的感受，进而加强对知识的了解和掌握程度。这项技术对于理科模型的学习会有一定的帮助。,实验四（10.19）,2022/10/28 19:58,,,,,,,,
331,2021214180,\N,本节课继续讲述了以教师为中心和以学生为中心的教学策略。尽管可供挑选的教学策略多达八种，但是并不是在任何情况下都可以随意使用这些策略的，因为每种策略都有自身的特点，优点和缺点。这就决定了每种策略都有其自身的适用范围。只有充分了解教学内容、教学对象、教学目标、学习情境等内容，然后结合策略的特点进行选择和运用，才能发挥更好的效果。同时，要注意发挥特定的教学策略的优点，并采取对应的手段方法进行适当的调整，以最大可能去克服其缺点。好比拿presentation而言，演讲是大部分课堂上教师都会使用的教学策略，也是我们作为学生最为熟悉的教学策略之一。如果教师在课上只是念书般或者读PPT般进行上课，那学生听课的积极性和学习效果都会有所折扣。因而采取一定的演讲技巧以增强趣味性，并吸引学生的注意力是十分有必要的。但是技巧的运用也要把握好尺度，否则一堂课的娱乐性太强也未必有好的效果，还可能适得其反。,第八次课（10.20）,2022/10/28 20:00,,,,,,,,
332,2021214180,\N,"之前有一次的小组作业是拍摄不同的学习空间，之后有一次课上介绍了不同的学习空间适合于不同的学习情境，对应不同的教学策略。而本次课更加具体得教授了学习空间的设计，使我对学习空间有了新的认识。从前我以为学习空间都是大同小异的，因为从小学到初中，甚至再到高中，我所接触过的学习空间基本都是一间方方正正的教室，里面整齐地排布着桌椅，此外再陈列着一些相关的教学设备。到了大学，我逐渐接触到了更多样化的学习空间。大学里除了正式空间如教室和图书馆，还有非正式的空间如户外学习区，以及虚拟空间如在线的学习资源库等。而大学的教室也更加多样化，比如综合楼里有多种不同类型的教室，其中有一种教室的蓝色桌子让我印象深刻，那种桌子的桌面是梯形的，起初我还不太理解为什么要设计成这种畸形的形状，上完课后，我发觉这种形状可以使多张桌子围成一个圈，方便进行小组合作学习。而不需要合作学习时又可以将桌椅还原排成常规的摆放方式。这样的教室既可以是以教师为中心的插秧式，也可以是以学生为中心的圆桌式，可以根据教学需求灵活变化。

此外，一些细节的处理也会对教学空间的使用产生影响，比如说可以采用可调节的桌子，使得不同身高的学生可以自主调节适合自己的状态。以及教室的布线可以采取打破常规的方式，不再在地上布线，而是在天花板上布线，这样可以灵活地根据教室布局的变动来调整插线板的分配，进而减少了额外的支出，如重新布线所需的支出。",第九次课（10.27）,2022/10/28 20:00,,,,,,,,
333,2021214194,\N,老师带着我们继续学习“21世纪的学习环境”专题。观看了一个关于《国强则少年强》的演讲视频，我觉得我是第一次对于国家安全感产生这么震撼的感受，她的演讲很能打动人，就感觉真的是讲到我们心里去了。随后老师继续给我们补充分析了上节课讲授的以教师为中心的教学策略中演讲、示范、练习和辅导的优缺点，接着主要讲授以学生为中心的六种教学策略的特点和优缺点分析。令我印象比较深刻的是游戏，其实从小到大这么多年的学习好像真的没有过游戏这样的教学策略，大抵觉得很是新奇，游戏对于学生也有很大的吸引力，能够让学生成为积极的学习者，但如果要广泛应用于教学，还需要实践和时间去检验。,第八周,2022/10/28 21:13,,,,,,,,
