uid,content,title,time
2020213354,"
——1970年提出关系数据模型（美国IBM公司的E.F.Codd）
——之后  提出关系代数和关系演算
——1972年提出关系的第一、第二、第三范式
——1974年提出关系的BC范式
 
一、关系数据结构及形式化定义

关系
1 只包含单一的数据结构——关系，实体以及实体间的各种联系均用关系来表示
2 逻辑结构——二维表
3 建立在集合代数的基础上
一些概念：
域：一组具有相同数据类型的值的集合
笛卡尔积：域上的一种集合运算，是所有域的所有取值的一个组合，不能重复






     元组：笛卡尔积中每一个元素叫作一个n元组或简称元组
     分量：笛卡尔积元素中的每一个值叫作一个分量
     基数：所有域的大小的乘积，表示笛卡尔积的大小





     表示方法：二维表（每行  一个元组 || 每列  一个域）
关系：笛卡尔积的子集










     元组：通常用t表示
     单元关系与二元关系：n=1，单元/一元
				        n=2，二元
     关系的表示：也是一个二维表（每行  一个元组 || 每列  一个域）
     属性：关系中不同列可以对应相同的域，为加以区分对每列起一个名字，称为属性

     候选码：若关系中的某一属性组的值能唯一地标识一个元组，则称该属性组为候选码
     全码：关系模式的所有属性组是这个关系模式的候选码，称为全码
     主码：若一个关系有多个候选码，则选定其中一个为主码
     主属性：候选码的诸属性称为主属性
     非主属性：不包含在任何候选码中的属性称为非主属性
三类关系
     基本关系（基本表或基表）：实际存在的表，是实际存储数据的逻辑表示
     查询表：查询结果对应的表
     视图表：由基本表或其他视图表导出的表，是虚表，不对应实际存储的数据
基本关系的性质
     1 列是同质的（同类型、同域）
     2 不同的列可出自同一个域
     3 列的顺序无所谓，列的次序可以任意交换
     4 任意两个元组的候选码不能相同
     5 行的顺序无所谓，行的次序可以任意交换
     6 分量必须取原子值（规范条件中最基本的一条）

关系模式
什么是关系模式
     关系模式 is 型
     关系 is 值
     关系模式是对关系的描述，需要指出
	  元组集合（关系）的结构（属性构成、属性来自的域、属性与域之间的映象关系）
	  元组语义以及完整性约束条件
	  属性间的数据依赖关系集合
定义关系模式
	R（U, D, DOM, F）






	通常可以简记为R（U）或R（A1, A2, …, An）









关系模式与关系
     关系模式->对关系的描述；静态的、稳定的
     关系->关系模式在某一时刻的状态或内容；动态的、随时间不断变化的



关系数据库
关系数据库：在一个给定的应用领域中，所有关系的集合构成一个关系数据库
关系数据库的型：关系数据库模式，对关系数据库的描述


关系数据库的值：关系模式在某一时刻对应的关系的集合，简称为关系数据库


二、关系操作
基本关系操作
常用的关系操作
     查询：选择、投影、连接、除、并、交、差
     数据更新：插入、删除、修改
     查询的表达能力是其中最主要的部分
关系操作的特点
     集合操作方式：操作的对象和结果都是集合，一次一集合的方式
关系数据库语言的分类
     关系代数语言：用对关系的运算来表达查询要求（ISBL）
     关系演算语言：用谓词来表达查询要求
			（元组关系演算语言：APLHA、QUEL；域关系演算语言：QBE）
     具有关系代数和关系演算双重特点的语言（SQL）",第二章 关系数据库（第1课）,2022-09-26 00:47:31
2020213354,"三、关系的完整性

关系的三类完整性约束
     实体完整性和参照完整性：
	关系模型必须满足的完整性约束条件，关系的两个不变性，应该由关系系统自动支持
     用户定义的完整性：
	应用领域需要遵循的约束条件，体现了具体领域中的语义约束

实体完整性
	若属性A是基本关系R的主属性，则属性A不能取空值
实体完整性规则的说明
1 实体完整性规则是针对基本关系而言的，一个基本表通常对应现实世界的一个实体集
2 现实世界中的实体是可区分的，即它们具有某种唯一性标识。
3 关系模型中以主码作为唯一性标识。
4 主码中的属性即主属性不能取空值。
	主属性取空值，就说明存在某个不可标识的实体，即存在不可区分的实体，
	这与第（2）点相矛盾，因此这个规则称为实体完整性

参照完整性
关系间的引用
	在关系模型中实体及实体间的联系都是用关系来描述的，因此可能存在着关系与关系间的引用
外码
	设F是基本关系R的一个或一组属性，但不是关系尺的码。如果F与基本关系S的主码Ks相对应，则称F是基本关系R的外码
	基本关系R称为参照关系
	基本关系S移为被参照关系或目标关系
关系R和S不一定是不同的关系
目标关系S的主码Ks和参照关系的外码F必须定义在同一个（或一组）域上
外码并不一定要与相应的主码同名
     当外码与相应的主码属于不同关系时，往往取相同的名字，以便于识别
参照完整性规则
	若属性（或属性组）F是基本关系R的外码，它与基本关系S的主码Ks相对应（基本关系R和S不一定是不同的关系），则对于R中每个元组在F上的值必须为：
	*或者取空值 （F的每个属性值均为空值）
	*或者等于S中某个元组的主码值

用户定义的完整性
	针对某一具体关系数据库的约束条件，反映某一具体应用所涉及的数据必须满足的语义要求
	关系模型应提供定义和检验这类完整性的机制，以便用统一的系统的方法处理它们，而不要由应用程序承担这一功能

四、关系代数

概述
	关系代数的运算按运算符的不同可分为传统的集合运算和专门的关系运算两类
	比较运算符和逻辑运算符是用来辅助专门的关系运算符进行操作的

传统的集合运算
并、差、交、笛卡尔积",第二章 关系数据库（第2课）,2022-09-26 15:29:46
2020213354,"专门的关系运算
选择
	又称为限制
	选择运算符含义：在关系R中选择满足给定条件的诸元组
	从行的角度进行的运算
投影
	投影运算符含义：从R中选择出若干属性列组成新的关系
	主要是从列的角度进行运算
	    （不仅取消了原关系中的某些列，而且还可能取消某些元组，避免重复行）
连接
	也称为0连接
	连接运算的含义：
		从两个关系的笛卡尔积中选取属性间满足一定条件的元组
	两类常用连接运算：等值连接、自然连接
	一般的连接：从行的角度进行运算
	     自然连接：还需要取消重复列，同时从行和列的角度进行运算
	外连接：把舍弃的元组也保存在结果关系中，而在其他属性上填空值
	     左外连接：只把左边关系R中要舍弃的元组保留
	     右外连接：只把右边关系S中要舍弃的元组保留
除
	P与S的除运算得到一个新的关系P(X)，P是R中满足下列条件的元组在X属性列上的投影：
		元组在X上分量值x的象集Yx包含S在Y上投影的集合
	同时从行和列角度进行运算",第二章 关系数据库（第3课）,2022-10-29 17:48:27
2020213354,"连接查询
	• 连接查询：同时涉及多个表的查询
	• 连接条件或连接谓词：用来连接两个表的条件
	• 连接查询的执行过程

等值与非等值连接查询
	等值连接：连接运算符为=
	自然连接：等值基础上去掉重复列

自身连接
	• 一个表与其自己进行连接
	• 需要给表起别名以示区别
	• 由于所有属性名都是同名属性，因此必须使用别名前缀

外连接（左外连接、右外连接）
	外连接与普通连接的区别
		• 普通连接操作只输出满足连接条件的元组
		• 外连接操作以指定表为连接主体，将主体表中不满足连接条件的元组一并输出

复合条件连接
	WHERE子句中含多个连接条件

嵌套查询
	嵌套查询概述
	• 一个SELECT-FROM-WHERE语句称为一个查询块
	• 将一个查询块嵌套在另一个查询块的WHERE子句或HAVING短语的条件中的查询称为嵌套查询
	• 子查询的限制
		＞不能使用ORDER BY子句
	• 层层嵌套方式反映了SQL语言的结构化
	• 有些嵌套查询可以用连接运算替代

带有IN谓词的子查询

带有比较运算符的子查询
	当能确切知道内层查询返回单值时，可用比较运算符（>, <, =, >=, <=, !=或<>）
	与ANY或ALL谓词配合使用

带有ANY （SOME）或ALL谓词的子查询
	ANY：任意一个值
	ALL：所有值

带有EXISTS谓词的子查询
	EXISTS谓词
		• 存在量词彐
		• 带有EXISTS谓词的子查询不返回任何数据，只产生逻辑真值“true”或逻辑假值 “false”
			＞若内层查询结果非空，则外层的WHERE子句返回真值
			＞若内层查询结果为空，则外层的WHERE子句返回假值
		• 由EXISTS引出的子查询，其目标列表达式通常都用*，
		  因为带EXISTS的子查询只返回真值或假值，给出列名无实际意义
	NOT EXISTS谓词
			＞若内层查询结果非空，则外层的WHERE子句返回假值
			＞若内层查询结果为空，则外层的WHERE子句返回真值

集合查询
	集合操作的种类
		• 并操作UNION
		• 交操作INTERSECT
		• 差操作EXCEPT
	参加集合操作的各查询结果的列数必须相同；对应项的数据类型也必须相同

Select语句的一般形式",第三章 关系数据库标准语言SQL（第2课）,2022-10-30 18:52:08
2020213354,"四、数据更新

插入数据
两种插入方式：
插入元组
	• INTO子句
		＞属性列的顺序可与表定义中的顺序不一致
		＞没有指定属性列
		＞指定部分属性列
	• VALUES子句
		提供的值必须与INTO子句匹配
		＞值的个数
		＞值的类型

插入子查询结果（可以一次插入多个元组）
	• INTO子句（与插入元组类似）
	• 子查询
		SELECT子句目标列必须与INTO子句匹配
		＞值的个数
		＞值的类型
DBMS在执行插入语句时会检查所插元组是否破坏表上己定义的完整性规则
	• 实体完整性
	• 参照完整性
	• 用户定义的完整性
		> NOT NULL约束
		> UNIQUE约束
		> 值域约束

修改数据
	• SET子句
		＞指定修改方式
		＞要修改的列
		＞修改后取值
	• WHERE子句
		＞指定要修改的元组
		＞缺省表示要修改表中的所有元组

三种修改方式：
修改某一个元组的值
修改多个元组的值
带子查询的修改语句
DBMS在执行修改语句时会检查修改操作是否破坏表上己定义的完整性规则
	• 实体完整性
	• 主码不允许修改
	• 用户定义的完整性
		> NOT NULL约束
		> UNIQUE约束
		> 值域约束

删除数据
	• WHERE子句
		> 指定要删除的元组
		> 缺省表示要删除表中的全部元组，表的定义仍在字典中

三种删除方式：
删除某一个元组的值
删除多个元组的值
带子查询的删除语句

五、视图
视图的特点：
	• 虚表，是从一个或几个基本表（或视图）导出的表
	• 只存放视图的定义，不存放视图对应的数据
	• 基表中的数据发生变化，从视图中查询出的数据也随之改变
基于视图的操作：
	查询、删除、受限更新、定义基于该视图的新视图

定义视图
建立视图
	• RDBMS执行CREATE VIEW语句时只是把视图定义存入数据字典，并不执行其中的SELECT语句。
	• 在对视图查询时，按视图的定义从基本表中将数据查出。
对IS_Student视图的更新操作：
	修改操作：自动加上Sdept=‘IS’的条件
	删除操作：白动加上Sdept=‘IS’的条件
	插入操作：自动检查Sdept属性值是否为’IS’
		• 如果不是，则拒绝该插入操作
		• 如果没有提供Sdept属性值，则自动定义Sdept为’IS’
基于多个基表的视图
基于视图的视图
带表达式的视图
分组视图
不指定属性列

删除视图
	• 该语句从数据字典中删除指定的视图定义
	• 如果该视图上还导出了其他视图，使用CASCADE级联
	  删除语句，把该视图和由它导出的所有视图一起删除
	• 删除基表时，由该基表导出的所有视图定义都必须显式地
	  使用DROP VIEW语句删除

查询视图
	用户角度：查询视图与查询基本表相同
	RDBMS实现视图查询的方法
		• 视图消解法
			进行有效性检查
			转换成等价的对基本表的查询
			执行修正后的查询

视图消解法的局限
	有些情况下，视图消解法不能生成正确查询。

更新视图
• 更新视图的限制：一些视图是不可更新的，因为对这些视
    图的更新不能唯一地有意义地转换成对相应基本表的更新
• 允许对行列子集视图进行更新
• 对其他类型视图的更新不同系统有不同限制

视图的作用
视图能够简化用户的操作
视图使用户能以多种角度看待同一数据
视图对重构数据库提供了一定程度的逻辑独立性
视图能够对机密数据提供安全保护
适当的利用视图可以更清晰的表达查询",第三章 关系数据库标准语言SQL（第3课）,2022-11-28 16:58:05
2020213354,"第五章 数据库完整性（数据的正确性和相容性）
数据的完整性和安全性是两个不同概念
	• 数据的完整性
		＞ 防止数据库中存在不符合语义的数据，也就是防止数据库中存在不正确的数据
		＞ 防范对象：不合语义的、不正确的数据
	• 数据的安全性
		＞ 保护数据库防止恶意的破坏和非法的存取
		＞ 防范对象：非法用户和非法操作
为维护数据库的完整性，DBMS必须：
	1.提供定义完整性约束条件的机制
	2.提供完整性检查的方法
	3.违约处理

一、实体完整性

实体完整性定义
关系模型的实体完整性
	• CREATE TABLE中用PRIMARY KEY定义
单属性构成的码有两种说明方法
	• 定义为列级约束条件
	• 定义为表级约束条件
对多个属性构成的码只有一种说明方法
	• 定义为表级约束条件

实体完整性检查和违约处理
	插入或对主码列进行更新操作时，RDBMS按照实体完整性规则自动进行检查。包括：
	检查主码值是否唯一，如果不唯一则拒绝插入或修改
	检查主码的各个属性是否为空，只要有一个为空就拒绝插入或修改
	检查记录中主码值是否唯一的一种方法是进行全表扫描

二、参照完整性

参照完整性定义
	关系模型的参照完整性定义
	• 在CREATE TABLE中用FOREIGN KEY短语定义哪些列为外码
	• 用REFERENCES短语指明这些外码参照哪些表的主码

eg：关系SC中一个元组表示一个学生选修的某门课程的成绩，
     （Sno，Cno）是主码。Sno， Cno分别参照引用Student
       表的主码和Course表的主码。

参照完整性检查和违约处理
参照完整性违约处理
拒绝(NO ACTION)执行
	• 默认策略
级联(CASCADE)操作
设置为空值 (SET-NULL)
	• 对于参照完整性，除了应该定义外码，还应定义外码列是否允许空值

三、用户定义的完整性

• 用户定义的完整性就是针对某一具体应用的数据必须满足的语义要求
• RDBMS提供，而不必由应用程序承担

属性上的约束条件的定义
CREATE TABLE时定义
列值非空 (NOT NULL)
列值唯— (UNIQUE)
检查列值是否满足一个布尔表达式 (CHECK)

属性上的约束条件检查和违约处理
• 插入元组或修改属性的值时，RDBMS检查属性上的约束条件是否被满足
• 如果不满足则操作被拒绝执行

元组上的约束条件的定义
• 在CREATE TABLE时可以用CHECK短语定义元组上的约束条件，即元组级的限制
• 同属性值限制相比，元组级的限制可以设置不同属性之间的取值的相互约束条件

元组上的约束条件检查和违约处理
• 插入元组或修改属性的值时，RDBMS检查元组上的约束条件是否被满足
• 如果不满足则操作被拒绝执行

四、完整性约束命名字句

CONSTRAINT约束

修改表中的完整性限制
	使用ALTER TABLE语句修改表中的完整性限制

五、域中的完整性限制

六、触发器
	触发器（Trigger）是用户定义在关系表上的一类由事件驱动的特殊过程
		• 由服务器自动激活
		• 可以进行更为复杂的检查和操作，具有更精细和更强大的数据控制能力

定义触发器
创建者：表的拥有者
触发器名
表名：触发器的目标表
触发事件：INSERT、DELETE、UPDATE
触发器类型
	＞ 行级触发器（FOR EACH ROW)
	＞ 语句级触发器 (FOR EACH STATEMENT)
触发条件
	• 触发条件为真
	• 省略WHEN触发条件
触发动作体
	• 触发动作体可以是一个磨名PL/SQL过程块
	• 也可以是对己创建存储过程的调用

激活触发器
• 触发器的执行，是由触发事件激活的，并由数据库服务器自动执行
• 一个数据表上可能定义了多个触发器，遵循如下的执行顺序：
（1）执行该表上的BEFORE触发器；
（2）激活触发器的SQL语句；
（3）执行该表上的AFTER触发器。

删除触发器
• 删除触发器的SQL语法：
	DROP TRIGGER<触发器名＞ ON <表名＞；
• 触发器必须是一个已经创建的触发器，
    并且只能由具有相应权限的用户删除",第五章 数据库完整性,2022-12-18 20:36:03
2020213354,"第四章 数据库安全性

问题的提出
	• 数据库的一大特点是数据可以共享
	• 数据共享必然带来数据库的安全性问题
	• 数据库系统中的数据共享不能是无条件的共享
数据库的安全性是指保护数据库以防止不合法使用所造成的数据泄露、更改或破坏
系统安全保护措施是否有效是数据库系统主要的性能指标之一

一、计算机安全性概述（自学）

数据库的不安全因素
非授权用户对数据库的恶意存取和破坏
数据库中重要或敏感的数据被泄露
安全环境的脆弱性

计算机系统安全性
	为计算机系统建立和采取的各种安全保护措施，以保护计算机系统中的硬件、软件及数据，防止其因偶然或恶意的原因使系统遭到破坏，数据遭到更改或泄露等
三类计算机系统安全性问题：
	技术安全类
	管理安仝类
	政策法律类

安全标准简介

二、数据库安全性控制

非法使用数据库的情况：
• 编写合法程序绕过DBMS及其授权机制
• 直接或编写应用程序执行非授权操作
• 通过多次合法查询数据库从中推导出一些保密数据

数据库安全性控制的常用方法：
  用户标识和鉴定
  存取控制
  视图
  审计
  数据加密

用户标识与鉴别
	系统提供的最外层安全保护措施
静态口令鉴别
	• 用户标识、口令
	• 系统核对口令以鉴别用户身份
	• 用户名和口令易被窃取
动态口令鉴别
	每个用户预先约定好一个计算过程或者函数
智能卡鉴别
	不可复制的硬件
生物特征鉴别
	指纹、虹膜掌纹等生物特征

存取控制
存取控制机制组成：
	• 定义用户权限
	• 合法权限检查
用户权限定义和合法权检查机制一起组成了DBMS的安全子系统
常用存取控制方法：
	自主存取控制（DAC）、强制存取控制（MAC）

自主存取控制方法
自助存取控制
	• 用户对不同的数据对象有不同的存储权限
	• 不同的用户对同一对象也有不同的权限
	• 用户还可以将其拥有的存取权限转授给其他用户
	• 通过 SQL 的 GRANT 语句和 REVOKE 语句实现
用户权限
	• 用户权限组成：
		数据对象+操作类型
	• 定义用户存取权限：
		定义用户可以在哪些数据库对象上进行哪些类型的操作
	• 定义存取权限称为：授权

授权与回收
GRANT语句
• 发出GRANT：
	＞DBA
	＞数据库对象创建者（即属主Owner）
	＞拥有该权限的用户
•  接受权限的用户
	＞一个或多个具体用户
	＞PUBLIC （全体用户）
• WITH GRANT OPTION子句：
	＞指定：可以再授予
	＞没有指定：不能传播
• 不允许循环授权

REVOKE语句
SQL灵活的授权机制
DBA：拥有所有对象的所有权限
	• 不同的权限授予不同的用户
用户：拥有自己建立的对象的全部的操作权限
	• GRANT：授予其他用户
被授权的用户
	• “继续授权” 许可：再授予
所有授予出去的权力在必要时又都可用REVOKE语句收回

数据库角色
数据库角色
	被命名的一组与数据库操作相关的权限
	• 角色是权限的集合
	• 可以为一组具有相同权限的用户创建一个角色
	• 简化授权的过程

强制存取控制方法
自主存取控制缺点
	• 可能存在数据的“无意泄露”
	• 原因：这种机制仅仅通过对数据的存取权限来进行安全控制，而数据本身并无安全性标记
	• 解决：对系统控制下的所有主客体实施强制存取控制策略
强制存取控制 (MAC)
	• 保证更高程度的安全性
	• 用户不能直接感知或进行控制
	• 适用于对数据有严格而固定密级分类的部门
		＞军事部门
		＞政府部门
主体是系统中的活动实体
	＞DBMS所管理的实际用户
	＞代表用户的各进程
客体是系统中的被动实体，是受主体操纵的
	＞文件
	＞基表
	＞索引
	＞视图
敏感度标记
	• 绝密
	• 机密
	• 可信
	• 公开 
主体的敏感度标记称为许可证级别，客体的敏感度标记称为密级
强制存取控制规则
	• 仅当主体的许可证级别大于或等于客体的密级时，该主体才能读取相应的客体
	• 仅当主体的许可证级别（小于或）等于客体的密级时，该主体才能写相应的客体
修正规则
	• 主体的许可证级别＜=客体的密级主体能写客体
规则的共同点
	禁止了拥有高许可证级别的主体更新低密级的数据对象
MAC与DAC
	DAC与MAC共同构成DBMS的安全机制
	实现MAC时要首先实现DAC
	• 原因：较高安全性级别提供的安全保护要包含较低级别的所有保护

视图机制
	把要保密的数据对无权存取这些数据的用户隐藏起来，对数据提供一定程度的安全保护
	• 主要功能是提供数据独立性，无法完全满足要求
	• 间接实现了支持存取谓词的用户权限定义",第四章 数据库安全性,2022-12-18 20:36:10
2020213354,"第六章 关系数据理论

一、问题的提出

关系数据库逻辑设计
• 针对具体问题，如何构造一个适合于它的数据模式
• 数据库逻辑设计的工具——关系数据库的规范化理论

概念回顾
	关系、关系模式、关系数据库、关系数据库的模式

关系模式的形式化定义
	关系模式由五部分组成，即它是一个五元组：R(U, D, DOM, F)
	R：关系名
	U：组成该关系的属性名集合
	D：属性组U中属性所来自的域
	DOM：属性向域的映象集合
	F：属性间数据的依赖关系集合

什么是数据依赖
完整性约朿的表现形式
• 限定属性取值范围：例如学生成绩必须在0-100之间
• 定义属性值间的相互关连(主要体现于值的相等与否)，这就是数据依赖，它是数据库模式设计的关键

数据依赖
• 一个关系内部属性与属性之间的约束关系
• 现实世界属性间相互联系的抽象
• 数据内在的性质
• 语义的体现

数据依赖的类型
	函数依赖（FD）、多值依赖（MVD）、其他

关系模式的简化定义
• 关系模式R (U, D, DOM, F) 简化为一个三元组：R (U, F)
• 当且仅当U上的一个关系 r 满足F时，r 称为关系模式 R (U, F）的一个关系

数据依赖对关系模式影响
关系模式Student<U，F>中存在的问题：
	数据冗余太大、更新异常、插入异常、删除异常
结论：
	• Student关系模式不是一个好的模式。
	• “好”的模式：
		不会发生插入异常、删除异常、更新异常，数据冗余应尽可能少
原因：
	由存在于模式中的某些数据依赖引起的
解决方法：
	通过分解关系模式来消除其中不合适的数据依赖",第六章 关系数据理论（第1课）,2022-12-25 21:18:22
2020213354,"第六章 关系数据理论

一、问题的提出

关系数据库逻辑设计
• 针对具体问题，如何构造一个适合于它的数据模式
• 数据库逻辑设计的工具——关系数据库的规范化理论

概念回顾
	关系、关系模式、关系数据库、关系数据库的模式

关系模式的形式化定义
	关系模式由五部分组成，即它是一个五元组：R(U, D, DOM, F)
	R：关系名
	U：组成该关系的属性名集合
	D：属性组U中属性所来自的域
	DOM：属性向域的映象集合
	F：属性间数据的依赖关系集合

什么是数据依赖
完整性约朿的表现形式
• 限定属性取值范围：例如学生成绩必须在0-100之间
• 定义属性值间的相互关连(主要体现于值的相等与否)，这就是数据依赖，它是数据库模式设计的关键

数据依赖
• 一个关系内部属性与属性之间的约束关系
• 现实世界属性间相互联系的抽象
• 数据内在的性质
• 语义的体现

数据依赖的类型
	函数依赖（FD）、多值依赖（MVD）、其他

关系模式的简化定义
• 关系模式R (U, D, DOM, F) 简化为一个三元组：R (U, F)
• 当且仅当U上的一个关系 r 满足F时，r 称为关系模式 R (U, F）的一个关系

数据依赖对关系模式影响
关系模式Student<U，F>中存在的问题：
	数据冗余太大、更新异常、插入异常、删除异常
结论：
	• Student关系模式不是一个好的模式。
	• “好”的模式：
		不会发生插入异常、删除异常、更新异常，数据冗余应尽可能少
原因：
	由存在于模式中的某些数据依赖引起的
解决方法：
	通过分解关系模式来消除其中不合适的数据依赖",第六章 关系数据理论（第1课）,2022-12-25 21:18:22
2020213354,"二、规范化

	规范化理论正是用来改造关系模式，通过分解关系模式来消除其中不合适的数据依赖，以解决插入异常、删除异常、更新异常和数据冗余问题。

函数依赖
• 函数依赖
• 平凡函数依赖与非平凡函数依赖
• 完全函数依赖与部分函数依赖
• 传递函数依赖

码
主属性与非主属性
• 包含在任何一个候选码中的属性，称为主属性
• 不包含在任何码中的属性，称为非主属性或非码属性
全码
• 整个属性组是码，称为全码

范式
• 范式是符合某一种级别的关系模式的集合
• 关系数据库中的关系必须满足一定的要求，满足不同程度要求的为不同范式
• 范式的种类：
	第一范式(1NF)
	第二范式(2NF)
	第三范式(3NF)
	BC范式(BCNF)
	第四范式(4NF)
	第五范式(5NF)
• 各种范式之间存在联系
• 一个低一级范式的关系模式，通过模式分解可以转换为若干个高一级范式的关系模式的集合，这种过程就叫规范化

2NF
1NF：一个关系模式Ｒ的所有属性都是不可分的基本数据项
2NF：Ｒ属于1NF，且每一个非主属性完全函数依赖于码

3NF
3NF：Ｒ属于2NF，且每一个非主属性既不部分依赖于码也不传递依赖于码

BCNF
BCNF：每一个决定因素都包含码",第六章 关系数据理论（第2课）,2022-12-25 21:19:36
2020213354,"第七章 数据库设计

三、概念结构设计

概念结构
什么是概念结构设计
	• 将需求分析得到的用户需求抽象为信息结构(即概念模型)的过程就是概念结构设计
	• 概念结构是各种数据模型的共同基础，它比数据模型更独立于机器、更抽象，从而更加稳定
	• 概念结构设计是整个数据库设计的关键
概念结构设计的特点
	• 能真实、充分地反映现实世界
	• 易于理解
	• 易于更改
	• 易于向关系、网状、层次等各种数据模型转换
描述概念模型的工具
	E-R模型

概念结构设计的方法与步骤
• 设计概念结构的四类方法：自顶向下、自底向上、逐步扩张、混合策略
• 常用策略：自顶向下地进行需求分析、自底向上地设计概念结构

数据抽象与局部视图设计
数据抽象
	抽象是对实际的人、物、事和概念中抽取所关心的共同特性，忽略非本质的细节，并把这些特性用各种概念精确地加以描述。
	• 概念结构是对现实世界的一种抽象
	• 三种常用抽象：
		分类、聚集、概括

局部视图设计
设计分E-R图的步骤：
选择局部应用
	• 在多层的数据流图中选择一个适当层次的数据流图，作为设计分E-R图的出发点
	• 通常以中层数据流图作为设计分E-R图的依据
逐一设计分E-R图
	任务：
	◦ 将各局部应用涉及的数据分别从数据字典中抽取出来
	◦ 参照数据流图，标定各局部应用中的实体、实体的属性、标识实体的码
	◦ 确定实体之间的联系及其类型 （1:1, 1:n, m:n）
	两条准则：
	◦ 属性不能再具有需要描述的性质，即属性必须是不可分的数据项，不能再由另一些属性组成
	◦ 属性不能与其他实体具有联系，联系只发生在实体之间

视图的集成
	各个局部视图即分E-R图建立好后，还需要对它们进行合并，集成为一个整体的数据概念结构即总E-R图。（多个分E-R图一次集成、逐步集成）
• 集成局部E-R图的步骤
	合并、修改与重构
• 各分E-R图存在冲突
	各个分E-R图之间必定会存在许多不一致的地方
• 合并分E-R图的主要工作与关键
	合理消除各分E-R图的冲突
• 冲突的种类
	属性冲突、命名冲突、结构冲突",第七章 数据库设计,2022-12-25 21:42:27
2020213355,"在绪论这一章中，首先我学习了数据库的四个基本概念：
1.数据
数据是数据库中存储的基本对象
数据定义：描述事物的符号记录
数据的种类：文本、图形、图像、音频、视频、学生的档案记录、货物的运输情况
数据的特点：数据与其语义是不可分的

2.数据库
数据库定义：长期存储在计算机内、有组织的、可共享的大量数据的集合。
数据库的基本特征：
数据按一定的数据模型组织、描述和存储
可为各种用户共享
冗余度较小
数据独立性较高
易扩展

3.数据库管理系统
DBMS（DataBase Management System）：
位于用户与操作系统之间的一层数据管理软件
是基础软件，是一个大型复杂的软件系统
DBMS的用途：科学地组织和存储数据、高效地获取和维护数据
DBMS的主要功能：
数据定义功能
数据组织、存储和管理
数据操纵功能
数据库的事务管理和运行管理
数据库的建立和维护功能（实用程序）

4.数据库系统
数据库系统的定义：在计算机系统中引入数据库后的系统构成
数据库的构成：
数据库
数据库管理系统（及其开发工具）
应用系统
数据库管理员

在第二部分，我认识了数据模型：
在数据库中用数据模型这个工具来抽象、表示和处理现实世界中的数据和信息。通俗地讲数据模型就是现实世界的模拟。
数据模型应满足三方面要求：
能比较真实地模拟现实世界
容易为人所理解
便于在计算机上实现

而后，我知道了两大类数据模型：
1.概念模型
也称信息模型，它是按用户的观点来对数据和信息建模，用于数据库设计。
2.逻辑模型和物理模型
逻辑模型主要包括网状模型、层次模型、关系模型、面向对象模型等，按计算机系统的观点对数据建模，用于DBMS实现。
物理模型是对数据最底层的抽象，描述数据在系统内部的表示方式和存取方法，在磁盘或磁带上的存储方式和存取方法。

客观对象的抽象过程是两步抽象
现实世界中的客观对象抽象为概念模型；
把概念模型转换为某一DBMS支持的数据模型。

数据模型的组成要素：
数据结构
数据操作
完整性约束条件

数据结构：描述数据库的组成对象，以及对象之间的联系
数据结构是对系统静态特性的描述

数据操作：
对数据库中各种对象的实例允许执行的操作及有关的操作规则   
对系统动态特性的描述

数据的完整性约束条件：一组完整性规则的集合 

信息世界中的基本概念：
1.实体：客观存在并可相互区别的事物
2.属性：实体所具有的某一特征
3.码：唯一标识实体的属性集称
4.域：属性的取值范围
5.实体型：用实体名及其属性名集合来抽象和刻画同类实体称为实体型
6.实体集：同一类型实体的集合
7.联系：分为实体内部的联系和实体之间的联系

两个实体型之间的联系     
一对一  
一对多
多对多

实体―联系方法(E-R方法)
用E-R图来描述现实世界的概念模型
E-R方法也称为E-R模型",第一章 绪论,2022-09-11 12:21:33
